,2B,3B,BA,BB,HBP,HOF,HR,IBB,OBP,OPS,SB,SF,SLG,firstName,games,hits,lastName,player_id,runs,seasons,WAR
7924,109.0,9.069999999999999,0.23619271445358403,210.0,12.0,N,49.019999999999996,57.0,0.2944325481798715,0.6380283178625977,32.03999999999999,27.0,0.3435957696827262,Dale Anthony,853.0,603.0,Berra,berrada01,236.01,11.0,5.44
7925,143.0,24.03,0.2715123859191656,229.0,13.0,N,56.01,26.0,0.3232110643415514,0.7117671269230377,64.01,16.0,0.3885560625814863,Robert Barry,976.0,833.0,Bonnell,bonneba01,363.0,10.0,1.66
7926,50.019999999999996,12.069999999999999,0.2719797596457938,143.0,1.0,N,20.050000000000004,15.0,0.3296955772544515,0.6866278985700744,47.019999999999996,16.0,0.35693232131562297,Thaddis,784.0,430.0,Bosley,bosleth01,183.0,15.0,2.51
7927,0.03,0.03,0.1368181818181818,3.01,0.0,N,1.02,0.0,0.24070371851259498,0.520703718512595,1.02,0.0,0.28,Samuel Thomas,16.0,3.01,Bowen,bowensa02,3.0199999999999996,3.0,0.0
7928,1.09,0.09999999999999999,0.09584764283484234,3.08,0.0,N,0.09999999999999999,0.0,0.17516377100541158,0.32065237543875535,0.09999999999999999,0.0,0.14548860443334374,Warren Scott,340.0,3.0700000000000003,Brusstar,brusswa01,1.09,10.0,0.09
7929,11.01,0.04,0.22321739130434784,45.01,1.0,N,3.0199999999999996,3.0,0.31462110943454136,0.5962442978403385,2.03,0.0,0.28162318840579714,Terry Charles,138.0,77.01,Bulling,bullibu01,34.01,4.0,0.24
7930,0.01,1.0,0.2857142857142857,0.01,1.0,N,0.01,0.0,0.3757802746566791,0.9529231317995364,0.01,0.0,0.5771428571428572,Michael Thomas,6.0,2.0,Buskey,buskemi01,1.0,1.0,0.02
7931,0.01,0.01,0.05,1.0,0.0,N,0.01,0.0,0.09523809523809523,0.14823809523809522,0.01,0.0,0.053000000000000005,Craig Thomas,7.0,1.0,Cacek,cacekcr01,0.01,1.0,-0.52
7932,0.01,0.01,1.0,0.01,0.0,N,0.01,0.0,1.0,8.0,0.01,0.0,7.000000000000001,Cardell,3.0,0.01,Camper,campeca01,0.01,1.0,0.0
7933,3.0199999999999996,1.03,0.1762114537444934,1.03,1.0,N,1.03,0.0,0.18351307688949045,0.3957157200612966,15.01,0.0,0.21220264317180618,Joseph Jerome,148.0,40.0,Cannon,cannojo01,34.0,4.0,-2.55
7934,0.01,0.01,1.0,0.01,0.0,N,0.01,0.0,1.0,8.0,0.01,0.0,7.000000000000001,Silvio Antonio,4.0,0.01,Chevez,cheveto01,0.01,1.0,0.0
7935,0.05,0.05,1.0,0.05,0.0,N,0.05,0.0,1.0,8.0,0.05,0.0,7.0,Kenneth Earl,111.0,0.05,Clay,clayke01,0.05,5.0,0.07
7936,0.01,0.01,0.0008333333333333334,1.0,0.0,N,0.01,0.0,0.0776923076923077,0.08352564102564103,0.01,0.0,0.005833333333333334,David Lee,11.0,0.01,Coleman,colemda01,1.0,1.0,-0.33
7937,46.02,4.049999999999999,0.2695402900924753,130.01,7.0,N,12.049999999999999,16.0,0.3485668287663275,0.7040777286625189,4.0699999999999985,18.0,0.35551089989619145,Timothy Michael,509.0,283.02,Corcoran,corcoti01,120.01,9.0,1.06
7938,0.01,0.01,1.0,0.01,0.0,N,0.01,0.0,1.0,8.0,0.01,0.0,7.000000000000001,Barry Lee,7.0,0.01,Cort,cortba01,0.01,1.0,0.0
7939,29.0,1.04,0.245136186770428,57.0,3.0,N,10.0,5.0,0.29820359281437125,0.6225615694680677,3.0399999999999996,4.0,0.32435797665369653,William Ted,272.0,189.0,Cox,coxte02,65.0,5.0,-1.53
7940,0.01,0.01,0.3333333333333333,0.01,0.0,N,1.0,0.0,0.3340732519422863,1.0040732519422861,0.01,0.0,0.6699999999999999,David Gerald,7.0,3.0,Criscione,criscda01,1.0,1.0,0.06
7941,113.0,27.01,0.23736719357346464,478.0,14.0,N,23.020000000000003,3.0,0.3213878110020543,0.6199314751637542,343.0,30.0,0.2985436641616999,Julio Louis,1156.0,916.0,Cruz,cruzju01,557.0,11.0,16.92
7942,0.01,0.01,1.0,0.01,0.0,N,0.01,0.0,1.0,8.0,0.01,0.0,7.000000000000001,Michael Edward,1.0,0.01,Darr,darrmi01,0.01,1.0,0.0
7943,62.01,7.02,0.2654067378800329,50.01,6.0,N,27.02,0.0,0.2942601377318499,0.6887630136562541,13.02,15.0,0.3945028759244043,Richard Earl,403.0,323.0,Davis,davisdi02,160.01,8.0,-1.93
7944,0.01,0.01,0.18181818181818182,1.0,0.0,N,0.01,0.0,0.21739130434782608,0.4019367588932806,0.01,0.0,0.18454545454545454,Luis Felipe,13.0,4.0,Delgado,delgapu01,4.0,1.0,-0.02
7945,162.01,5.099999999999998,0.2547373243738546,198.01,13.0,N,87.02,22.0,0.29747139917051185,0.6845453148699621,9.079999999999998,28.0,0.3870739156994502,Baudilio Jose,993.0,834.01,Diaz,diazbo01,327.02,14.0,11.48
7946,0.03,0.03,0.12734082397003746,0.03,0.0,N,0.03,0.0,0.13059701492537315,0.28040974900777016,1.02,0.0,0.14981273408239704,Michael Wayne,39.0,1.02,Dimmel,dimmemi01,11.0,3.0,0.03
7947,0.03,0.03,0.15435897435897436,0.03,0.0,N,0.03,0.0,0.1550089674609275,0.3139833264352865,0.03,0.0,0.15897435897435896,Hal Joseph,37.0,6.02,Dues,duesha01,4.01,3.0,-0.06
7948,15.01,2.01,0.2598187311178248,21.0,0.0,N,3.0,0.0,0.300561797752809,0.6450633083268271,1.01,4.0,0.3445015105740181,Taylor McDowell,112.0,86.0,Duncan,duncata01,27.0,2.0,0.01
7949,28.020000000000003,4.02,0.25029579067121727,32.010000000000005,5.0,N,2.0199999999999996,0.0,0.28028047676688367,0.5784943561753023,38.010000000000005,1.0,0.29821387940841865,Michael Lewis,317.0,220.01,Edwards,edwarmi01,94.0,4.0,-1.68
7950,29.03,6.06,0.21999766208648153,92.03,5.0,N,3.079999999999999,1.0,0.2915036815462494,0.5650501900849472,24.050000000000004,5.0,0.2735465085386978,Michael Thomas,517.0,207.01999999999998,Fischlin,fischmi01,109.03,10.0,-1.23
7951,0.01,0.01,0.005,1.0,0.0,N,0.01,0.0,0.33666666666666667,0.3716666666666667,0.01,0.0,0.035,John Michael,7.0,0.01,Flannery,flannjo01,1.0,1.0,-0.1
7952,20.01,6.0,0.2607758620689655,34.0,2.0,N,2.01,2.0,0.313373253493014,0.6561318741826692,15.0,1.0,0.3427586206896552,Gilberto,185.0,121.0,Flores,floregi01,58.0,3.0,0.03
7953,0.03,0.03,1.0,0.03,0.0,N,0.03,0.0,1.0,8.0,0.03,0.0,7.0,Robert Joseph,55.0,0.03,Galasso,galasbo01,0.03,3.0,0.04
7954,32.0,8.03,0.23529411764705882,36.0,9.0,N,4.029999999999999,3.0,0.2687007874015748,0.5660692084542064,13.02,2.0,0.29736842105263156,Julio Cesar,370.0,228.0,Gonzalez,gonzaju02,90.01,7.0,-1.23
7955,0.02,0.02,0.07142857142857142,5.0,1.0,N,0.02,1.0,0.23529411764705882,0.31100840336134455,0.02,0.0,0.07571428571428572,Michael William,12.0,2.0,Gordon,gordomi01,0.02,2.0,-0.6
7956,4.0,1.0,0.19491525423728814,5.0,0.0,N,3.0,0.0,0.22580645161290322,0.5478403499179879,1.0,1.0,0.3220338983050847,Robert John,54.0,23.0,Gorinski,gorinbo01,14.0,1.0,-0.64
7957,23.02,3.04,0.24001599999999998,34.01,2.0,N,24.02,2.0,0.2805689205291021,0.6824409205291021,5.02,2.0,0.401872,Gary George,211.0,150.01,Gray,grayga01,65.00999999999999,6.0,-0.62
7958,0.02,0.02,0.005,0.02,0.0,N,0.02,0.0,0.009950248756218907,0.04495024875621891,0.02,0.0,0.035,Brian Keith,5.0,0.02,Greer,greerbr01,0.02,2.0,-0.15
7959,162.0,49.029999999999994,0.2801377726750861,386.01,13.0,N,68.02000000000001,32.0,0.3521143351745578,0.7654668036016531,79.03000000000002,22.0,0.4133524684270953,Steven Curtis,1085.0,976.0,Henderson,hendest01,459.0,12.0,11.45
7960,0.01,0.01,1.0,0.01,0.0,N,0.01,0.0,1.0,8.0,0.01,0.0,7.000000000000001,Samuel Russell,29.0,0.01,Hinds,hindssa01,0.01,1.0,0.02
7961,0.03,0.03,1.0,0.03,0.0,N,0.03,0.0,1.0,8.0,0.03,0.0,7.0,Jeffrey Owen,39.0,0.03,Holly,hollyje01,0.03,3.0,0.02
7962,4.089999999999998,0.11999999999999998,0.11988478887017015,4.089999999999998,0.0,N,1.11,0.0,0.1390217969165338,0.3005347581686397,0.11999999999999998,0.0,0.1615129612521059,Thomas Hubert,544.0,22.06000000000001,Hume,humeto01,8.059999999999999,12.0,-0.45
7963,81.02000000000001,12.049999999999999,0.2588066139468009,176.01,7.0,N,32.03,18.0,0.34129892332543477,0.7447568672506684,1.09,17.0,0.40345794392523365,Clinton Merrick,515.0,360.0,Hurdle,hurdlcl01,162.0,10.0,2.79
7964,0.09999999999999999,1.09,0.19549114331723016,0.09999999999999999,0.0,N,0.09999999999999999,0.0,0.19807383627608335,0.47665676703292703,0.09999999999999999,0.0,0.2785829307568437,Roy Lee,282.0,6.0699999999999985,Jackson,jacksro03,2.0899999999999985,10.0,0.16
7965,2.0,0.02,0.16666666666666666,6.0,0.0,N,0.02,0.0,0.2857142857142857,0.5107142857142857,1.01,0.0,0.22499999999999998,Philip Robert,51.0,6.0,James,jamessk01,8.0,2.0,0.02
7966,179.01999999999998,25.020000000000003,0.2779694430754066,576.0,19.0,N,130.01,25.0,0.36651776217825993,0.7970475798224196,39.0,48.0,0.43052981764415965,Steven F.,1168.0,1128.0,Kemp,kempst01,581.0,11.0,19.43
7967,0.02,0.02,0.1120976692563818,0.02,0.0,N,0.02,0.0,0.11406423034330013,0.2394804345608362,0.02,0.0,0.12541620421753608,Fred Mahele,8.0,1.01,Kuhaulua,kuhaufr01,0.02,2.0,-0.06
7968,3.139999999999997,0.16,0.16468599274029136,6.139999999999997,0.0,N,0.16,0.0,0.18943305186972254,0.37371031307006064,0.16,0.0,0.18427726120033808,Dennis Patrick,639.0,33.119999999999976,Lamp,lampde01,6.129999999999997,16.0,-0.02
7969,32.04,17.050000000000004,0.23659349593495935,100.01,5.0,N,4.06,12.0,0.29597686115948313,0.5962451538424101,54.019999999999996,3.0,0.3002682926829269,Rafael Silvaldo,596.0,291.01,Landestoy,landera01,134.01,10.0,0.73
7970,180.0,45.01,0.2679834186783711,299.0,19.0,N,91.00999999999999,33.0,0.31742831541218636,0.7178306563046516,145.0,45.0,0.40040234089246524,Kenneth Francis,1264.0,1099.0,Landreaux,landrke01,522.0,11.0,10.36
7971,223.01,37.029999999999994,0.26600594648166503,342.01,23.0,Y,144.04,41.0,0.3121812140065581,0.7227243259986296,163.01999999999998,58.0,0.4105431119920714,Jeffrey,1415.0,1342.0,Leonard,leonaje01,614.0,16.0,9.74
7972,4.0,1.0,0.21428571428571427,11.0,3.0,N,0.01,0.0,0.2907801418439716,0.5529229989868287,12.0,1.0,0.2621428571428572,Sheldon,64.0,27.0,Mallory,mallosh01,19.0,1.0,-0.45
7973,0.03,0.03,1.0,0.03,0.0,N,0.03,0.0,1.0,8.0,0.03,0.0,7.0,Larry Stephen,10.0,0.03,McCall,mccalla01,1.02,3.0,-0.01
7974,0.02,0.02,1.0,0.02,0.0,N,0.02,0.0,1.0,8.0,0.02,0.0,7.000000000000001,Randall Kent,21.0,0.02,McGilberry,mcgilra01,0.02,2.0,0.01
7975,1.07,0.08,0.171641791044776,0.08,0.0,N,0.08,0.0,0.1771004942339373,0.47063283254239496,0.08,0.0,0.29353233830845765,Joey Richard,250.0,2.0699999999999985,McLaughlin,mclaujo01,0.08,8.0,0.02
7976,0.01,0.01,0.002,0.01,0.0,N,0.01,0.0,0.003992015968063873,0.017992015968063876,0.01,0.0,0.014000000000000002,Thomas Erwin,2.0,0.01,McMillan,mcmilto02,0.01,1.0,-0.16
7977,5.039999999999999,2.05,0.23795180722891565,19.02,9.0,N,1.06,2.0,0.29726126326315205,0.5723215042270074,49.01,0.0,0.2750602409638554,Edward Lee,138.0,79.0,Miller,milleed04,63.0,7.0,-0.08
7978,0.18000000000000002,0.18000000000000002,0.15384615384615385,0.18000000000000002,0.0,N,0.18000000000000002,0.0,0.26666666666666666,1.3435897435897435,0.18000000000000002,0.0,1.0769230769230769,John Scott,568.0,0.18000000000000002,Morris,morrija02,4.1599999999999975,18.0,0.26
7979,7.02,0.07,0.1531122448979592,10.02,0.0,N,2.049999999999999,0.0,0.19336296010047338,0.41438336826373867,0.07,1.0,0.22102040816326532,Paul Richard,153.0,30.01,Moskau,moskapa01,19.01,7.0,0.03
7980,226.01999999999998,17.07,0.27234519473241803,460.0,7.0,N,73.03,28.0,0.35373647984267453,0.7603629858667709,15.069999999999999,32.0,0.4066265060240964,Steven Rance,1325.0,972.0,Mulliniks,mullira01,445.0,16.0,17.06
7981,560.01,35.03999999999999,0.28713832039520115,1333.0,18.0,Y,504.01,222.0,0.3594225516972298,0.8355269977099327,110.02,128.0,0.4761044460127029,Eddie Clarence,3026.0,3255.0,Murray,murraed02,1627.01,23.0,68.26
7982,8.01,3.0199999999999996,0.22701149425287356,29.0,1.0,N,11.01,2.0,0.2868421052631579,0.6491409558378706,8.02,2.0,0.36229885057471267,Daniel Edmund,192.0,79.0,Norman,normada01,29.0,5.0,-0.31
7983,57.0,17.01,0.26365054602184085,173.0,0.0,N,7.01,11.0,0.3476190476190476,0.6986720897407324,59.0,15.0,0.3510530421216848,James Francis,489.0,338.0,Norris,norriji01,173.0,4.0,3.6
7984,40.0,6.02,0.2423887587822014,57.0,3.0,N,18.0,2.0,0.2899022801302932,0.6564596571794735,41.0,7.0,0.36655737704918034,Willie,294.0,207.0,Norwood,norwowi01,109.0,4.0,-1.26
7985,237.01,44.05999999999999,0.2778005744768158,546.01,23.0,N,29.070000000000007,68.0,0.35059370903608195,0.7129942014447812,62.069999999999986,42.0,0.3624004924086992,Kenneth Ray,1602.0,1354.0,Oberkfell,oberkke01,558.01,19.0,22.35
7986,0.01,1.0,0.3181818181818182,4.0,1.0,N,0.01,0.0,0.4444444444444444,0.8553535353535353,0.01,0.0,0.4109090909090909,David Jacob,7.0,7.0,Oliver,oliveda01,2.0,1.0,0.31
7987,84.0,21.040000000000006,0.2661596958174905,245.0,18.0,N,72.02000000000001,21.0,0.34565308693826124,0.7744268511968164,104.01,14.0,0.4287737642585552,Mitchell Otis,673.0,560.0,Page,pagemi02,297.0,8.0,8.08
7988,305.0,27.08000000000001,0.25215791707938306,612.0,37.0,Y,324.0,62.0,0.31270903010033446,0.7532297602545724,28.08000000000001,58.0,0.440520730154238,Lance Michael,1988.0,1782.0,Parrish,parrila02,856.0,20.0,39.33
7989,0.01,0.01,1.0,0.01,0.0,N,0.01,0.0,1.0,8.0,0.01,0.0,7.000000000000001,Gilbert Thomas,10.0,0.01,Patterson,pattegi01,0.01,1.0,0.01
7990,0.02,2.01,0.2696153846153846,3.0,0.0,N,0.02,0.0,0.3451724137931034,0.7724801061007958,0.02,0.0,0.4273076923076923,Samuel Benedict,12.0,7.01,Perlozzo,perlosa01,6.01,2.0,-0.05
7991,56.0,10.059999999999999,0.23402948402948404,25.020000000000003,3.0,N,17.03,1.0,0.2460981215629174,0.5582664262312221,9.04,6.0,0.3121683046683047,Robert Michael,731.0,381.0,Picciolo,picciro01,192.0,10.0,-1.82
7992,226.01,56.03999999999999,0.2803295571575695,505.0,26.0,Y,62.03999999999999,49.0,0.34894872740686095,0.7372515080453779,217.01,36.0,0.388302780638517,Terry Stephen,1531.0,1361.0,Puhl,puhlte01,676.01,15.0,28.33
7993,27.03,6.039999999999999,0.19294117647058823,52.029999999999994,2.0,N,6.06,11.0,0.23958550817006033,0.4999266846406486,1.08,6.0,0.26034117647058824,Luis Bienvenido,316.0,164.0,Pujols,pujollu01,50.029999999999994,9.0,-5.15
7994,95.0,8.049999999999999,0.25540472599296127,144.0,10.0,N,63.02,27.0,0.30591497227356745,0.7122297032941809,10.049999999999999,21.0,0.40631473102061344,Patrick Edward,677.0,508.0,Putnam,putnapa01,223.0,9.0,0.19
7995,127.0,63.01,0.2896590588898281,356.0,20.0,N,26.01,39.0,0.356526155408837,0.7394650114246161,247.0,13.0,0.3829388560157791,Eugene,1026.0,1028.0,Richards,richage01,502.0,8.0,18.57
7996,79.0,1.1300000000000001,0.24738493723849372,140.01999999999998,5.0,N,8.069999999999999,4.0,0.29783809312681325,0.6003851642565203,9.089999999999998,18.0,0.30254707112970713,Edgardo Ralph,730.0,473.0,Romero,romered01,218.0,14.0,-5.15
7997,1.01,0.02,0.1789285714285714,1.01,1.0,N,0.02,0.0,0.21930646672914708,0.43787789530057564,0.02,2.0,0.21857142857142856,Luis,11.0,5.01,Rosado,rosadlu01,1.01,2.0,-0.36
7998,46.01,4.079999999999998,0.22963537626066718,97.01,8.0,N,25.03,5.0,0.2862292203481774,0.6161438828772696,30.03,7.0,0.3299146625290923,Lenn Haruki,564.0,296.0,Sakata,sakatle01,163.0,11.0,4.08
7999,0.02,0.02,0.2857142857142857,1.01,0.0,N,0.02,0.0,0.3757802746566791,0.678637417513822,0.02,0.0,0.3028571428571429,Michael David,12.0,2.0,Sember,sembemi01,2.01,2.0,-0.14
8000,0.03,0.03,1.0,0.03,0.0,N,0.03,0.0,1.0,8.0,0.03,0.0,7.0,Gary Wayne,62.0,0.03,Serum,serumga01,0.03,3.0,0.03
8001,9.02,3.039999999999999,0.21776881720430105,32.010000000000005,1.0,N,5.029999999999999,2.0,0.2794539349525747,0.5783786661353704,36.01,3.0,0.29892473118279567,Jimmy Dale,236.0,81.00999999999999,Sexton,sextoji01,53.0,6.0,0.52
8002,18.020000000000003,2.0299999999999994,0.2411764705882353,51.01,0.0,N,3.0199999999999996,1.0,0.3085228985301679,0.610758192647815,0.05,3.0,0.3022352941176471,David Lindsey,205.0,123.0,Skaggs,skaggda01,44.01,5.0,0.13
8003,5.01,0.03,0.2072072072072072,6.01,2.0,N,2.0199999999999996,1.0,0.2605663389631123,0.5680438164405898,2.0199999999999996,0.0,0.30747747747747745,Keith Lavarne,53.0,23.0,Smith,smithke01,17.0,3.0,0.33
8004,13.08,1.11,0.1320943396226415,11.059999999999999,2.0,N,1.11,0.0,0.15240523979011486,0.31965052280898276,0.11999999999999998,2.0,0.1672452830188679,Mario Melvin,303.0,70.00999999999999,Soto,sotoma01,32.019999999999996,12.0,-0.88
8005,13.0,8.0,0.2554347826086957,55.0,0.0,N,2.01,0.0,0.35141509433962265,0.7020400943396227,7.0,1.0,0.350625,Stephen Robert,119.0,94.0,Staggs,staggst01,47.0,2.0,0.62
8006,0.02,0.02,0.019801980198019802,0.02,0.0,N,0.02,0.0,0.038834951456310676,0.1774488128424493,0.02,0.0,0.13861386138613863,Johnny Ike,31.0,0.02,Sutton,suttojo01,0.02,2.0,0.0
8007,0.03,0.03,1.0,0.03,0.0,N,0.03,0.0,1.0,8.0,0.03,0.0,7.0,Bruce Bell,30.0,0.03,Taylor,taylobr01,0.03,3.0,0.02
8008,1.07,0.08,0.11894273127753305,1.07,0.0,N,0.08,0.0,0.1457858769931663,0.30790041443810023,0.08,0.0,0.16211453744493395,Roy Justin,182.0,4.049999999999999,Thomas,thomaro02,0.08,8.0,0.03
8009,0.04,0.04,0.060481503229594814,1.03,0.0,N,0.04,0.0,0.11406423034330007,0.18863851102445095,0.04,0.0,0.07457428068115089,Jackson A.,64.0,1.03,Todd,toddja01,0.04,4.0,-0.06
8010,412.01,55.03999999999999,0.2853523166023166,850.0,37.0,Y,185.01,48.0,0.3515295643714193,0.7668432709351258,236.01,76.0,0.41531370656370653,Alan Stuart,2293.0,2365.0,Trammell,trammal01,1231.0,20.0,70.42
8011,65.00999999999999,22.03,0.2610340479192938,65.02,9.0,N,20.03,1.0,0.29170003944961803,0.6593923471419256,28.020000000000003,13.0,0.36769230769230765,Ronald,564.0,414.0,Washington,washiro01,190.0,10.0,1.27
8012,103.02000000000001,36.02,0.25134072220235965,261.0,1.0,N,27.040000000000003,6.0,0.3133116883116883,0.6562434008608481,132.01,21.0,0.3429317125491598,U. L.,907.0,703.0,Washington,washiul01,358.01,11.0,0.0
8013,10.02,3.0300000000000002,0.23414634146341465,29.009999999999998,0.0,N,4.04,3.0,0.32629973306215837,0.698007050135329,3.0300000000000002,2.0,0.37170731707317073,Larry,116.0,48.0,Whisenton,whisela01,27.0,5.0,0.46
8014,420.0,65.03,0.2764294049008168,1197.0,20.0,Y,244.01,79.0,0.36302895322939865,0.7890604584802738,143.0,91.0,0.4260315052508752,Louis Rodman,2390.0,2369.0,Whitaker,whitalo01,1386.0,19.0,74.88
8015,0.01,0.01,1.0,0.01,0.0,N,0.01,0.0,1.0,8.0,0.01,0.0,7.000000000000001,Randall E.,5.0,0.01,Wiles,wilesra01,0.01,1.0,0.0
8016,97.01,23.040000000000003,0.2483271375464684,205.0,14.0,N,39.010000000000005,13.0,0.30293715846994534,0.6479631807747781,54.019999999999996,19.0,0.3450260223048327,Robert Daniel,959.0,668.0,Wilfong,wilforo01,318.0,12.0,7.59
8017,0.01,0.01,0.005,1.0,0.0,N,0.01,0.0,0.33666666666666667,0.3716666666666667,0.01,0.0,0.035,Mark Westley,3.0,0.01,Williams,willima02,0.01,1.0,0.02
8018,128.0,24.0,0.26633663366336635,310.0,17.0,N,36.0,20.0,0.3349084465445954,0.6949744531452555,196.0,29.0,0.36006600660066007,Elliott Taylor,831.0,807.0,Wills,willsbu01,472.0,6.0,16.47
8019,16.0,1.03,0.2299168975069252,54.01,1.0,N,7.01,1.0,0.327030165161963,0.6652296111453425,0.04,6.0,0.33819944598337953,Laurence Marcy,161.0,83.0,Wolfe,wolfela01,43.0,4.0,0.8
8020,98.0,14.02,0.27089627391742194,167.0,3.0,N,35.0,16.0,0.3259668508287293,0.71319746512883,23.01,16.0,0.3872306143001007,Alvis,618.0,538.0,Woods,woodsal01,233.0,7.0,2.11
8021,8.0,6.0,0.27246376811594203,25.0,0.0,N,2.0199999999999996,3.0,0.31733333333333336,0.6653333333333333,10.0,5.0,0.34800000000000003,Joseph Edmund,180.0,94.0,Zdeb,zdebjo01,47.0,3.0,-0.12
8022,3.01,0.02,0.2959154929577465,9.01,0.0,N,3.01,1.0,0.37520309961254844,0.8412594376407174,0.02,0.0,0.46605633802816904,George William,28.0,21.01,Zeber,zeberge01,8.01,2.0,0.32
8023,1.0,0.01,0.2777777777777778,0.01,0.0,N,0.01,0.0,0.2781787895613548,0.6142899006724658,0.01,0.0,0.3361111111111111,Francis Burt,6.0,5.0,Alberts,alberbu01,1.0,1.0,-0.07
8024,35.01,2.04,0.2175257731958763,81.0,5.0,N,13.03,2.0,0.2796610169491525,0.5777847282893587,9.02,6.0,0.2981237113402062,James Lea,419.0,211.0,Anderson,anderji01,107.0,6.0,1.01
8025,2.01,3.02,0.18493150684931506,3.01,0.0,N,0.03,0.0,0.20139587947117643,0.44208081097802576,0.03,0.0,0.24068493150684933,Charles Joseph,93.0,27.0,Baker,bakerch02,14.01,3.0,-0.15
8026,6.0,0.02,0.2413793103448276,3.01,0.0,N,1.01,0.0,0.266748139095656,0.6123803230037019,0.02,0.0,0.34563218390804595,Reginald Conrad,52.0,21.0,Baldwin,baldwre01,5.01,2.0,-0.36
8027,2.01,0.03,0.19607843137254902,3.01,0.0,N,0.03,0.0,0.24088131827439363,0.4793126908234132,1.02,0.0,0.2384313725490196,Charles Alonzo,45.0,10.0,Beamon,beamoch02,8.0,3.0,-0.45
8028,98.0,6.059999999999999,0.24183460736622656,328.0,13.0,N,18.050000000000004,52.0,0.32006172839506175,0.6189741675889464,12.049999999999999,21.0,0.29891243919388466,Bruce Edwin,982.0,696.0,Benedict,benedbr01,214.0,12.0,7.3
8029,4.03,0.04,0.16161616161616163,5.02,2.0,N,0.04,2.0,0.21310868357711535,0.4174521179205497,0.04,2.0,0.20434343434343435,Alfred Lee,51.0,16.0,Benton,bentobu01,6.02,4.0,-0.9
8030,0.04,0.04,0.20477137176938373,2.0199999999999996,0.0,N,0.04,0.0,0.4326241134751773,0.685109202938398,0.04,0.0,0.25248508946322074,Dwight Vern,115.0,1.03,Bernard,bernadw01,0.04,4.0,0.26
8031,0.01,0.01,0.05,1.0,0.0,N,0.01,0.0,0.09523809523809523,0.14823809523809522,0.01,0.0,0.053000000000000005,James William,17.0,1.0,Beswick,beswiji01,2.0,1.0,-0.4
8032,37.0,2.0699999999999994,0.23940149625935161,67.00999999999999,2.0,N,26.02,14.0,0.29761348217238115,0.6856434073594135,1.08,6.0,0.3880299251870324,Bruce Douglas,358.0,192.0,Bochy,bochybr01,75.01,9.0,2.37
8033,3.0299999999999994,0.04,0.2330931907971183,3.0299999999999994,2.0,N,0.04,0.0,0.31335830212234705,0.6215154018202322,0.04,0.0,0.3081570996978852,Mark Vincent,74.0,10.03,Bomback,bombama01,5.029999999999999,4.0,0.55
8034,0.03,0.03,0.10631578947368418,1.02,0.0,N,0.03,0.0,0.15184815184815184,0.2676376255323623,0.03,0.0,0.11578947368421048,Dorian Scott,21.0,2.0199999999999996,Boyland,boylado01,1.02,3.0,-0.32
8035,0.01,0.01,0.075,0.01,0.0,N,0.01,0.0,0.07523119220194951,0.1517311922019495,0.01,0.0,0.07649999999999998,Michael Edwin,27.0,3.0,Bruhert,bruhemi01,0.01,1.0,-0.25
8036,2.0,0.02,0.16666666666666666,5.0,0.0,N,0.02,0.0,0.2682926829268293,0.49329268292682926,0.02,0.0,0.22499999999999998,Mark David,13.0,6.0,Budaska,budasma01,3.01,2.0,-0.33
8037,0.03,0.03,0.029411764705882353,0.03,0.0,N,0.03,0.0,0.05714285714285714,0.2630252100840336,0.03,0.0,0.20588235294117646,Sheldon John,19.0,0.03,Burnside,burnssh01,0.03,3.0,0.0
8038,8.0,1.01,0.24025974025974026,14.0,0.0,N,5.0,0.0,0.30357142857142855,0.7062987012987013,1.01,0.0,0.40272727272727277,Wayne Levell,65.0,37.0,Cage,cagewa01,17.0,2.0,0.09
